EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
356026067,ALFRED C & ERSA S ARBOGAST FOUNDATION,% LAKE CITY BANK WEALTH ADVISORY GR,6851 W JEFFERSON BLVD,FORT WAYNE,IN,46804-6211,0,3,3,1000,196208,1,4,602000000,2,1,202212,4,4,0,1,12,273003,151905,,,
356026167,EVANSVILLE PLUMBERS APPRENTICE TRAINING TRUST FUND,,4301 N SAINT JOSEPH AVE,EVANSVILLE,IN,47720-1209,0,3,3,2000,196210,1,11,566000000,2,1,202212,6,6,1,0,12,3123523,2205837,2205837,B60,
356026230,KAPPA KAPPA KAPPA INC,% VANESSA DUSABLON,10420 E COUNTY ROAD 250 N,SEYMOUR,IN,47274-9326,1919,3,9,1200,196802,1,16,927602561,1,1,,0,0,1,0,6,,,,,SEYMOUR GAMMA PHI CHAPTER
356026240,GARY FIREFIGHTERS LOCAL 359 INCORPORATED,% GARY FIREFIGHTERS ASSOC LOCAL 359,PO BOX 64748,GARY,IN,46401-0748,0,5,3,3000,201910,2,0,263264279,1,1,202212,3,3,1,0,12,67456,61706,61706,J40,L0359 GARY
356026246,KIWANIS INTERNATIONAL INC,% PHIL WILLS,PO BOX 884,MUNCIE,IN,47308-0884,26,4,9,1000,195809,2,0,602000000,1,1,202109,0,0,2,0,9,0,0,0,,K00294 MUNCIE
356026247,KIWANIS FOUNDATION OF INDIANAPOLIS INC,,320 N MERIDIAN ST STE 115,INDIANAPOLIS,IN,46204-1781,0,3,3,1000,195001,1,15,349000000,1,1,202212,7,6,1,0,12,6986975,2976262,524686,T50,
356026253,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,% RICK BAIR,630 HIGH ST,LOGANSPORT,IN,46947-2767,160,5,9,3000,194010,2,0,263264279,5,1,202212,0,0,2,0,12,0,0,0,,L0470 LOGANSPORT
356026425,PSI IOTA XI SORORITY,% KATHY CLARK,8690 E DIANE DR,OSSIAN,IN,46777-9673,1133,3,9,1000,195106,2,16,36000000,1,1,,0,0,2,0,4,,,,,GAMMA ZETA OSSIAN IN
356026485,CUMBERLAND 1ST BAPTIST CHURCH,% DAN VONPEIN 1532 TRAINERS CIRCLE,116 S MUESSING ST,CUMBERLAND,IN,46229-2927,3125,3,9,7000,195504,1,10,1000000,5,1,,0,0,6,0,12,,,,,902
356026503,INDIANA VOLUNTEER FIREFIGHTERS ASSOCIATION INC,,2412 SE BROWNING RD,EVANSVILLE,IN,47725-9262,0,4,3,3000,197311,2,0,407000000,1,1,202212,5,4,1,0,12,712783,369867,369867,,
356026517,PSI IOTA XI SORORITY,% AMY LIND,3300 DOVER CT,LAFAYETTE,IN,47909-6757,1133,3,9,1000,195106,2,16,602160319,1,1,,1,1,2,0,4,,,,,DELTA ZETA-LAFAYETE IN
356026531,FARMLAND FRIENDS CHURCH,,8311 W STATE ROAD 32,FARMLAND,IN,47340-9055,0,3,3,7000,202312,1,10,0,1,1,,0,0,6,0,12,,,,X20,
356026622,AMERICAN LEGION AUXILIARY,% ARVINA BOZARTH,647 S 7TH ST,CANNELTON,IN,47520-1304,964,19,9,1000,193301,1,0,319000000,5,1,202306,0,0,2,0,6,0,0,0,,142 HARRY G MYERS
356026623,AMERICAN LEGION AUXILIARY,% BRENDA BYERLY,PO BOX 524,BOONVILLE,IN,47601-0524,964,19,9,1000,193301,1,0,319000000,5,1,202212,0,0,2,0,12,0,0,0,,200 WARRICK
356026636,CASS COUNTY HISTORICAL SOCIETY,,1004 E MARKET ST,LOGANSPORT,IN,46947-3560,0,3,3,2000,194804,1,15,62061921,1,1,202212,5,3,2,0,12,519650,27235,27235,,
356026659,PSI IOTA XI SORORITY,% DEBORAH HUYVAERT,18340 ABBOT CT,SOUTH BEND,IN,46637-4305,1133,3,9,1000,195106,2,16,36000000,1,1,,0,0,1,0,4,,,,,GAMMA SIGMA-SOUTH BEND IN
356026753,ASSOCIATION OF NOTRE DAME CLUBS INC,% MATTHEW GRECCO,10447 WILDWOOD DR,ZIONSVILLE,IN,46077-8509,5053,3,9,2000,198307,1,17,59040000,1,1,202206,4,4,1,0,6,455937,121288,121288,,INDIANAPOLIS
356026758,AMERICAN LEGION AUXILIARY,% CONNIE KLING,PO BOX 187,TELL CITY,IN,47586-0187,964,19,9,1000,193301,1,0,319000000,5,1,202306,0,0,2,0,6,0,0,0,,213 PERRY COUNTY
356026788,EAST COLUMBUS CHRISTIAN CHURCH,,3170 INDIANA AVE,COLUMBUS,IN,47201-7261,0,3,3,7000,200411,1,10,0,1,1,,0,0,6,0,12,,,,X21,
356026814,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% JACK M BUCKLAND,1649 BOSTON RD,RICHMOND,IN,47374-9486,239,4,9,1000,195710,2,0,999000000,1,1,202306,0,0,2,0,6,0,0,0,,9772 RICHMOND NOON
356026819,MARION KENNEL CLUB INC,% BOBBIE NORKUS,2843 W 300 S,MARION,IN,46953-9345,0,7,3,1000,194306,2,0,319000000,1,1,202212,0,0,2,0,12,0,0,0,,
356026881,PSI IOTA XI SORORITY,% RACHEL BERNINSCHKE,PO BOX 211,PORTLAND,IN,47371-0211,1133,3,9,1000,195106,2,16,36000000,1,1,,1,1,2,0,4,,,,,GAMMA ALPHA-PORTLAND IN
356026925,AMERICAN LEGION,% LARRY BRAY,PO BOX 121,MILFORD,IN,46542-0121,925,19,9,1000,194603,2,0,907908000,5,1,202306,0,0,2,0,6,0,0,0,,226 ANCIL GEIGER POST
356026940,AMERICAN LEGION POST 0302 DARLINGTON AMERICAN LEGION POST,,PO BOX 43,DARLINGTON,IN,47940-0000,925,19,9,1000,194603,1,0,907908000,1,1,202212,3,4,1,0,12,97970,199647,137771,,
356027013,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN INC,% ANN SCHROEDER,52304 DORCHESTER CT,GRANGER,IN,46530-7887,5649,4,9,3000,201003,2,0,59161180,5,1,202306,0,0,2,0,6,0,0,0,,SOUTH BEND
356027019,CAMP SCOTT BAPTIST CORPORATION,,4108 AVONDALE DR,FORT WAYNE,IN,46806-1700,0,3,3,7000,195203,1,10,1000000,1,1,,0,0,6,0,12,,,,,
356027033,INDIANA HOLSTEIN ASSOC INC,,9038 W CR 100 S,GREENSBURG,IN,47240-0000,0,5,3,1000,194412,2,0,65207200,5,1,202212,3,3,2,0,12,85430,39254,39254,,
356027039,INDIANA CRIMINAL JUSTICE ASSOCIATION INC,% CHARLES CARAGOL,PO BOX 44012,INDIANAPOLIS,IN,46244-0000,0,6,3,2000,198810,2,0,205000000,1,1,202212,2,3,2,0,12,22169,47194,47194,,
356027059,FOELLINGER FOUNDATION INC,,520 E BERRY ST,FORT WAYNE,IN,46802-2002,0,3,3,1280,196008,1,4,119600030,1,1,202308,9,8,0,1,8,207656725,32983519,,,
356027095,NATIONAL ASSOCIATION OF LETTER CARRIERS,% ELIZABETH WAPPES,2612 TAYLOR ST,FT WAYNE,IN,46802-4617,685,5,9,3000,194407,2,0,263000000,5,1,202212,4,4,1,0,12,410353,156577,156577,,116 FORT WAYNE INDIANA
356027114,METEA BAPTIST CHURCH,,7391 N STATE ROAD 25,LUCERNE,IN,46950-9329,3125,3,9,7000,195504,1,10,1000000,5,1,,0,0,6,0,12,,,,,1287
356027123,OLD GOSHEN CHURCH & CEMETERY MEMORIAL FOUNDATION INC,% DAN BOONE,PO BOX 53,LACONIA,IN,47135-0053,0,13,3,1000,196001,1,0,900000000,5,1,202212,0,0,2,0,12,0,0,0,,
356027278,KOUTS VOLUNTEER FIRE DEPT,,PO BOX 325,KOUTS,IN,46347-0325,0,3,3,1000,202305,1,15,407000000,1,1,202212,4,4,1,0,12,201958,248751,248751,M24,
356027311,CEDAR HILL CEMETERY FOUNDATION INCORPORATED,% MICHEL C FREDERICK,764 W DALE AVE,CORYDON,IN,47112-1920,0,4,3,0,195303,2,0,900000000,1,1,202212,6,4,1,0,12,1127342,301477,10755,,
356027333,EDGEWOOD ATHLETIC ASSOCIATION INC,% JON PARMALEE,PO BOX 47191,INDIANAPOLIS,IN,46247-0191,0,3,3,1000,199111,1,16,321000000,1,1,202308,5,4,1,0,8,762691,229903,229903,N63Z,
356027383,FLAT ROCK CEMETERY INC,% PHILIP HARROD,2335 W FLAT ROCK RD,FLAT ROCK,IN,47234-9766,0,13,3,1000,201304,1,0,900000000,1,1,202012,0,0,2,0,12,0,0,0,Y50,
356027384,GRACE LUTHERAN CHURCH,% RICHARD SOWATSKY,610 N RESERVE ST,MUNCIE,IN,47303-3830,1709,3,9,7000,194107,1,10,1029000,5,1,200412,4,5,6,0,12,,,,,
356027421,MUNCIE CIVIC THEATRE ASSOCIATION,,216 E MAIN ST,MUNCIE,IN,47305-2820,0,3,3,2000,193811,1,16,119059000,5,1,202206,6,6,1,0,6,4864992,1410018,1410018,A650,
356027424,NEW PITTSBURGH CEMETERY ASSOCIATION,% MICHAEL KAUFMAN,8354 S 700 E,UNION CITY,IN,47390-9330,0,13,3,1200,194505,1,0,900000000,5,1,202309,0,0,2,0,9,0,0,0,,
356027502,PLAINFIELD CHRISTIAN CHURCH,% KEN RICHARDSON,800 N DAN JONES RD,PLAINFIELD,IN,46168-9605,0,3,3,7000,198506,1,10,1000000,1,1,,0,0,6,0,9,,,,,
356027548,PSI IOTA XI SORORITY,% MELANIE GRUMM,PO BOX 151,CHALMERS,IN,47929-0151,1133,3,9,1000,195106,2,16,36000000,1,1,,0,0,2,0,4,,,,,CHI-BROOKSTON IN
356027549,PSI IOTA XI SORORITY,% TINA BRADSHAW,8105 WITTEN DR,CHARLESTOWN,IN,47111-8933,1133,3,9,1000,196704,2,16,36319000,1,1,,0,0,2,0,4,,,,,ALPHA THETA-CHARLESTOWN IN
356027701,DISABLED AMERICAN VETERANS,% JEFFERY S REED,2121 LAKE AVE BLDG 78,FORT WAYNE,IN,46805-5100,557,4,9,3000,194206,1,0,264927160,5,1,202306,0,0,2,0,6,0,0,0,,40 FT WAYNE
356027707,AMERICAN BAPTIST EAST INC,,6300 WASHINGTON AVE,EVANSVILLE,IN,47715-4270,3125,3,9,7000,195504,1,10,1000000,5,1,,0,0,6,0,12,,,,,
356027747,CROATIAN FRATERNAL UNION OF AMERICA,% PATRICIA MCCULLOUGH,3711 MANOR DR,HIGHLAND,IN,46322-3052,399,8,9,1000,194104,1,0,319000000,5,1,202212,0,0,2,0,12,0,0,0,,267 N HOLY TRINITY CROATIAN
356027763,LUTHERAN MISSION ACTION COUNCIL,% DON DIEKMANN,16A E MICHIGAN ST,EVANSVILLE,IN,47711-0000,0,3,3,7000,201304,1,10,0,1,1,,0,0,6,0,12,,,,X03,
356027773,MT SUMMIT CHRISTIAN CHURCH,,PO BOX 310,MOUNT SUMMIT,IN,47361-0310,1125,3,9,7100,195107,1,10,29000000,5,1,,0,0,6,0,12,,,,,
356027781,OLIVE BRANCH CEMETERY,% RAYMOND DENNIS,14890 TIEMAN RD,CROSS PLAINS,IN,47017-0000,0,13,3,1000,199211,1,0,901000000,5,1,202212,0,0,2,0,12,0,0,0,,
356027845,PHANUEL LUTHERAN CHURCH,% ANN GRUBBS TREAS,2720 E LUTHERAN CHURCH,HILKBORO IN,IN,46001-0000,9386,3,9,7000,198804,1,10,0,1,1,,0,0,6,0,1,,,,,
356027859,ORAK SHRINERS,,3848 N FRONTAGE RD,MICHIGAN CITY,IN,46360-7679,229,10,9,1000,194011,1,0,36000000,5,1,202212,6,5,1,0,12,2902735,627197,421342,,
356027872,FRATERNAL ORDER OF EAGLES,,17 N COURT ST,CROWN POINT,IN,46307-3923,102,8,9,1000,199108,2,0,260000000,5,1,202205,3,4,1,0,5,95071,130096,110288,,2659 AERIE
356027985,PSI IOTA XI SORORITY,% RITA PARIS,3264 CLARY BLVD NORTH DR,GREENWOOD,IN,46143-5253,1133,3,9,1000,195106,2,16,36000000,1,1,,0,0,2,0,4,,,,,ZETA EPSILON-BARGERSVILLE IN
356027989,CHESTERFIELD COMMUNITY CHURCH OF GOD,,123 LINDEN LANE,CHESTERFIELD,IN,46017-0000,1489,3,9,7000,196007,1,10,1268000,1,1,,0,0,6,0,12,,,,,
356027999,INDIANA ASSOCIATION OF OCCUPATIONAL HEALTH NURSES INC,% SANDRA CRAWFORD,7846 CREEK RIDGE DR,BROWNSBURG,IN,46112-8214,0,6,1,2000,195704,2,0,59179205,1,1,202012,0,2,2,0,12,0,22119,15513,,
356028131,UPSTATE ALLIANCE OF REALTORS INC,% KATRINA KAY,3403 E DUPONT RD,FORT WAYNE,IN,46825-2409,0,6,3,1000,194807,2,0,201000000,1,1,202212,6,6,1,0,12,4885485,2212576,799577,,
356028187,PI BETA PHI,% AUDRA FERGUSON-ALLEN,116 E 300 S,FRANKLIN,IN,46131-8639,0,7,3,1000,200004,2,0,36034319,1,1,202308,1,1,2,0,8,8781,11,11,Y400,INDIANA ALPHA HOUSE
356028204,KEMBA INDIANAPOLIS CREDIT UNION,,444 S SHORTRIDGE RD,INDIANAPOLIS,IN,46219-7440,0,14,3,1000,201910,2,0,921922279,1,1,202212,9,6,1,0,12,83830914,3531627,3531627,,
356028271,SUPREME TEMPLE PYTHIAN SISTERS,% LORI LOUGHMILLER,1406 E 600 S,BROOK,IN,47922-8684,383,8,9,1000,196402,1,0,36000000,5,1,202212,0,0,2,0,12,0,0,0,,GRAND TEMPLE OF INDIANA
356028349,NORTHWEST INDIANA DENTAL SOCIETY INC,,9800 CONNECTICUT DR,CROWN POINT,IN,46307-7840,0,6,3,2000,196108,2,0,59205000,1,1,202306,4,4,1,0,6,248552,161065,142463,E30,
356028350,OPTIMIST INTERNATIONAL,% THOMAS WHITE,5390 72ND AVE,SCHERERVILLE,IN,46375-5352,1334,4,9,3000,196806,2,0,999000000,5,1,202209,3,4,1,0,9,65638,186619,121375,,04260 OC OF HAMMOND IN
356028362,PORTLAND FOUNDATION,% DOUGLAS L INMAN,107 SOUTH MERIDIAN STREET,PORTLAND,IN,47371-0000,0,3,3,1000,195508,1,15,903994000,2,1,202212,8,5,1,0,12,22364186,680512,680512,T31I,
356028373,ST MARKS LUTHERAN CHURCH,,5912 N SUGAR STREET,UNIONDALE,IN,46791-0000,3972,3,9,7000,200102,0,10,0,1,1,,0,0,6,0,12,,,,X21,
356028399,PSI IOTA XI SORORITY,% SUSIE LEWIS,1 REDWOOD LN,RICHMOND,IN,47374-2888,1133,3,9,1000,195106,2,16,36000000,1,1,,1,1,2,0,4,,,,,ALPHA CHI-HAGERSTOWN IN
356028401,BETA SIGMA CHAPTER OF SIGMA KAPPA HOUSE CORPORATION,% M CHISCON,427 N RUSSELL ST,W LAFAYETTE,IN,47906-2820,0,7,3,1000,199901,2,0,59000000,1,1,202305,6,5,1,0,5,2867466,898201,898201,N500,
356028411,FOOTLITE MUSICALS INC,% BARBARA UGGEN-DAVIS,1847 N ALABAMA ST,INDIANAPOLIS,IN,46202-1506,0,3,3,2000,195903,1,16,119059927,1,1,202206,5,4,1,0,6,746760,296574,296574,A67Z,
356028641,FREE & ACCEPTED MASONS OF INDIANA,,PO BOX 52,BATESVILLE,IN,47006-0052,634,10,9,1000,195702,1,0,150382061,5,1,202211,0,0,2,0,11,0,0,0,,668 BATESVILLE LODGE
356028677,ORDER OF EASTERN STAR OF INDIANA,% JUDITH D WURZ,116 S 8TH AVE,BEECH GROVE,IN,46107-1937,0,10,3,1000,202206,1,0,35042000,1,1,202302,0,0,2,0,2,0,0,0,Y42,483 ENGLEWOOD CHAPTER
356028684,SHEET METAL WORKERS LOCAL UNION NO 20 WELFARE AND BENEFIT FUND,,2828 E 45TH ST,INDIANAPOLIS,IN,46205-2403,0,5,3,3000,196202,2,0,211000000,2,1,202212,9,9,1,0,12,136847179,84432180,58189688,J40Z,
356028705,FREE & ACCEPTED MASONS OF INDIANA,,502 E MAIN ST,CENTER POINT,IN,47840-0000,634,10,9,1000,195702,1,0,150382061,5,1,202212,0,0,2,0,12,0,0,0,,597 CENTER POINT LODGE
356028714,IZAAK WALTON LEAGUE OF AMERICA INC,% BOB CURRY,PO BOX 9471,MICHIGAN CITY,IN,46361-9471,3208,3,9,1200,198504,1,16,350159000,1,1,202212,0,0,2,0,12,0,0,0,,7 MICHIGAN CHAPTER
356028721,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,% CAROL SUE WEATHERHOLT,21219 GREENVILLE BORDEN RD,BORDEN,IN,47106-7907,1050,3,9,1200,193804,1,16,59062061,5,1,202212,0,0,2,0,12,0,0,0,,CHRISTOPHER HARRISON DAR
356028735,PSI IOTA XI SORORITY,% SARAH LASKAR,8396 W 500 N,FARMLAND,IN,47340-9204,1133,3,9,1000,195106,2,16,119036040,5,1,,0,0,2,0,4,,,,,BETA IOTA-FARMLAND IN
356028749,PSI IOTA XI SORORITY,% DONNA SMITH,1743 DOGWOOD LN,LINTON,IN,47441-9596,1133,3,9,1000,195106,2,16,36000000,1,1,,0,0,2,0,4,,,,,GAMMA RHO-LINTON IN
356028905,SHRINERS INTERNATIONAL,% MURAT SHRINERS,2419 WHITE ST,ANDERSON,IN,46012-4359,229,10,9,1000,194011,1,0,32000000,5,1,202212,5,3,2,0,12,624018,65113,52521,,MADISON COUNTY SHRINE CLUB INC
356028915,TYNER CEMETERY ASSN INC,% CARROLL ZARTMAN,17880 MAIN ST,TYNER,IN,46572-3404,0,13,3,2000,194006,1,0,900000000,5,1,202306,0,0,2,0,6,0,0,0,,
356028916,INDIANA FARM BUREAU,,PO BOX 250,CLINTON,IN,47842-0250,963,5,9,1000,192501,2,0,230234000,3,1,202212,4,2,2,0,12,141750,12355,12355,,VERMILLION COUNTY FARM BUREAU INC
356028949,DEPARTMENT OF FINANCIAL INSTITUTION DIVISION OF CREDIT UNIONS IN IND,,3901 INDIANAPOLIS BLVD,EAST CHICAGO,IN,46312-2555,0,14,3,1000,202202,2,0,921922279,1,1,202212,6,2,2,0,12,1028342,17824,17824,,EAST CHICAGO FIREMENS CREDIT UNION
356028983,ORDER OF EASTERN STAR OF INDIANA,% MARGARET SMITH,216 E WASHINGTON BLVD,FORT WAYNE,IN,46802-3122,1596,10,9,1000,196310,1,0,602382040,5,1,202112,0,0,2,0,12,0,0,0,,432 FORT WAYNE CHAPTER
356028986,ROTARY INTERNATIONAL,% J PAUL MICHAELS,PO BOX 9372,MICHIGAN CITY,IN,46361-9372,573,4,9,3000,195805,2,0,520349200,5,1,202206,2,3,2,0,6,16218,27983,27983,,MICHIGAN CITY ROTARY CLUB
356029026,PSI IOTA XI SORORITY,% CATHY BOOKER,1104 N SECTION ST,SULLIVAN,IN,47882-9200,1133,3,9,1000,195106,2,16,36000000,1,1,,0,0,2,0,4,,,,,BETA BETA SULIVAN IN
356029046,MAPLE RIDGE CEMETERY ASSN,% GEORGE W SPENCER,PO BOX 218,WAVELAND,IN,47989-0218,0,13,3,2000,194511,1,0,900000000,5,1,202212,0,0,2,0,12,0,0,0,,
356029070,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,% KENNETH KIELTYKA,1916 SCHRAGE AVE,WHITING,IN,46394-2007,160,5,9,3000,195903,2,0,263000000,5,1,202209,0,0,2,0,9,0,0,0,,L0969 WHITING
356029098,FIRST CHRISTIAN CHURCH,,16377 HERRIMAN BLVD,NOBLESVILLE,IN,46060-5414,1125,3,9,7000,195107,1,10,29000000,5,1,,0,0,6,0,12,,,,,
356029151,POLICE ATHELTIC LEAGUE OF FORT WAYNE & ALLEN COUNTY INCOPORATED,,2121 OLLADALE DRIVE,FORT WAYNE,IN,46808-0000,0,3,3,2100,196807,1,15,59328000,1,1,202212,5,3,1,0,12,922614,68536,68536,O20Z,
356029192,MARTHA ROYSE FRIBERG TRUST,% FIRST MERCHANTS PRIVATE WEALTH AD,PO BOX 1130,LAFAYETTE,IN,47902-0000,0,92,0,1000,0,0,0,0,0,12,202212,6,4,0,1,12,1170379,223918,,,
356029446,MONROE FRIENDS CHURCH,,EAST JACKSON ST,MONROE,IN,46772-0000,0,3,3,7000,192607,1,10,1000000,5,1,,0,0,6,0,8,,,,,
356029449,BEACON HEIGHTS CHURCH OF THE BRETHREN INC,,2810 BEACON ST,FORT WAYNE,IN,46805-2802,1542,3,9,7000,196905,1,10,0,5,1,,0,0,6,0,12,,,,,
356029483,LAFAYETTE SYMPHONY INCORPORATED,,PO BOX 52,LAFAYETTE,IN,47902-0052,0,3,3,2000,195810,1,16,119059000,1,1,202206,6,4,1,0,6,3417741,466915,466915,A69Z,
356029520,AMERICAN LEGION AUXILIARY,% VICKIE D ROBB,4118 COLUMBUS AVE,ANDERSON,IN,46013-5016,964,19,9,1000,193301,1,0,319000000,5,1,202106,0,0,2,0,6,0,0,0,,127 GEORGE H HOCKETT
356029521,AMERICAN LEGION AUXILIARY,% JEANNE REIDENBACH,101 MADISON ST,DECATUR,IN,46733-1742,964,19,9,1000,193301,1,0,319000000,5,1,202212,0,0,2,0,12,0,0,0,,43 ADAMS
356029522,ANDERSON TOWNSHIP VOLUNTEER FIRE DEPARTMENT,,4750 ALOE RD,TELL CITY,IN,47586-9217,0,3,3,6000,200109,1,15,407000000,1,1,202212,4,3,1,0,12,190348,73639,60798,M24,
356029542,MENNONITE HISTORICAL SOCIETY,% GOSHEN COLLEGE,C/O GOSHEN COLLEGE 1700 S MAIN ST,GOSHEN,IN,46526-0000,0,3,3,2700,196509,1,17,64059062,5,1,202306,4,3,2,0,6,204031,26968,26968,,
356029584,GOSPEL ASSEMBLY CHURCH,% SPEL ASSEMALYCHURCH,5809 BLUFF RD,INDIANAPOLIS,IN,46217-3689,0,3,3,7000,195612,1,10,1000000,2,1,,4,4,6,0,12,,,,,
356029598,LAPORTE LITTLE THEATRE CLUB INC,% MARK KRENTZ,PO BOX 1573,LA PORTE,IN,46352-1573,0,3,3,2000,198607,1,15,88000000,1,1,202212,4,4,1,0,12,194898,158288,158288,A650,
356029652,CHARLES A AND JULIA A MILLER TRUST FUND,% BATH STATE BANK AS TRUSTEE,3095 BATH RD,BATH,IN,47010-0000,0,3,3,1000,202208,1,4,0,2,1,,0,0,0,1,12,,,,,
356029658,FIRST CHURCH OF GOD,,72036 COUNTY ROAD 7,NAPPANEE,IN,46550-9210,1489,3,9,7000,196007,1,10,1268000,1,1,,0,0,6,0,12,,,,,
356029679,PSI IOTA XI SORORITY,% KATIE TETZLOFF,949 KLEVEN LN,CROWN POINT,IN,46307-7120,1133,3,9,1000,195106,2,16,36000000,1,1,,0,0,1,0,4,,,,,BETA XI CROWN POINT IN
356029733,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF INDIANA,,PO BOX 568,MONTICELLO,IN,47960-0000,979,4,9,3000,194701,1,0,907908000,1,1,202212,4,4,1,0,12,114231,191974,92376,,2231 VFW-IND JAMES W PYLE
356029760,SUGAR GROVE CHURCH INC,,58512 OLD COUNTY ROAD 17,GOSHEN,IN,46528-8464,1668,3,9,7000,196407,1,10,1000000,5,1,,0,0,6,0,12,,,,,
356029768,ALTRUSA INTERNATIONAL INC,% SUE H WHITAKER,PO BOX 656,MUNCIE,IN,47308-0656,738,4,9,1000,195005,2,0,602264000,1,1,202305,0,0,2,0,5,0,0,0,,MUNCIE INDIANA INC
356029830,MIAMI TWP VOL FIRE DEPT INC,,PO BOX 329,LOGANSPORT,IN,46947-0329,0,4,3,1000,194904,1,0,407000000,1,1,202212,4,4,1,0,12,417395,207576,207576,,
356029900,CLINTON COUNTY FOUNDATION FOR YOUTH INC,% ANDREA BURKE,7448 W GASLINE RD,MULBERRY,IN,46058-0000,0,3,3,1200,196303,1,15,325059318,1,1,202212,4,3,1,0,12,299778,78881,78881,,
356029915,TRINITY FREE METHODIST CHURCH,,8650 GRAND BLVD,MERRILLVILLE,IN,46410-7421,1419,3,9,7000,195806,1,10,1000000,5,1,,0,0,6,0,12,,,,,
356029952,ST MEINRAD CATHOLIC CHURCH INC,,PO BOX 8,SAINT MEINRAD,IN,47577-0008,928,3,9,1700,194603,1,10,31150120,5,1,,0,0,6,0,7,,,,,
356029982,FIRST CHRISTIAN CHURCH,,PO BOX 446,BROOK,IN,47922-0446,0,3,3,7000,198303,1,10,1005007,5,1,,0,0,6,0,12,,,,,
356029991,CAMBRIDGE CITY CHAMBER OF COMMERCE INC,% BETH LEISURE,PO BOX 206,CAMBRIDGE CTY,IN,47327-0206,0,6,3,3000,195310,2,0,200402403,1,1,202212,0,0,2,0,12,0,0,0,,
356030022,KAPPA KAPPA KAPPA INC,% LORI SKIDMORE,240 E VINE ST,MONTPELIER,IN,47359-1473,1919,3,9,1200,196802,1,16,602319000,1,1,,0,0,2,0,6,,,,,MONTPELIER GAMMA BETA CHAPTER
356030029,LEVINE FAMILY OF LA PORTE FOUNDATION,,128 VALENTINE CT,MICHIGAN CITY,IN,46360-6109,0,3,3,1000,195707,1,4,602040000,1,1,202211,3,2,0,1,11,49237,10065,,,
356030044,ST JOHN LUTHERAN CHURCH,,4937 STATE ROUTE 48,LAWRENCEBURG,IN,47025-8460,9386,3,9,7000,198804,1,10,1000000,1,1,,0,0,6,0,7,,,,,
356030053,UNITED WAY OF POSEY COUNTY INC,,215 S KIMBALL ST,MOUNT VERNON,IN,47620-2501,0,3,3,1000,197112,1,15,602000000,1,1,202212,5,5,1,0,12,962725,560264,560264,T70Z,
356030075,KAPPA KAPPA KAPPA INC,% DONNA WHITLOCK,607 S KYLE ST,EDINBURGH,IN,46124-1605,1919,3,9,1200,196802,1,16,602921000,1,1,,0,0,2,0,6,,,,,EDINBURGH DELTA SIGMA CHAPTER
356030107,HILL FOUNDATION INC,% SARAH BRADLEY,1623 STATE ROAD 227 N,RICHMOND,IN,47374-1759,0,3,3,1230,194706,1,4,602600030,1,1,202212,4,3,0,1,12,453352,63592,,,
356030198,DELTA THETA TAU SORORITY,% MICHELLE LEE,500 S COLFAX ST,MARTINSVILLE,IN,46151-2309,1868,8,9,1000,196912,1,0,36000000,5,1,202305,0,0,2,0,5,0,0,0,,BETA NU CHAPTER
356030419,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,% MRS WANDA SMITH,5408 S COUNTY ROAD 210,KNOX,IN,46534-7984,1050,3,9,1200,193804,1,16,59062061,5,1,202212,0,0,2,0,12,0,0,0,,TIMOTHY BALL DAR
356030440,ASSOCIATED BUILDING CONTRACTORS OF TERRE HAUTE,,PO BOX 14050,TERRE HAUTE,IN,47803-8050,0,6,3,2000,197110,2,0,200000000,1,1,202212,3,3,1,0,12,52717,79999,68525,,
356030467,AMERICAN LEGION AUXILIARY,% VONNIE LEWIS,1780 E OLIVE BRANCH RD,NEWBERRY,IN,47449-0000,964,19,9,1000,193301,1,0,319000000,5,1,202212,0,0,2,0,12,0,0,0,,196 MEMORIAL
356030502,PSI IOTA XI SORORITY,% KRISTEN HASS,1338 E ORANGE PIKE,RUSHVILLE,IN,46173-7822,1133,3,9,1000,196704,2,16,36319000,1,1,,0,0,2,0,4,,,,,IOTA-RUSHVILLE IN
356030575,ELKHART CHAPTER NO 73 WOMEN OF THE MOOSE 73,,1500 COUNTY ROAD 6 W,ELKHART,IN,46514-8222,2,8,9,1000,193508,1,0,32042000,5,1,202304,2,3,1,0,4,19469,94160,36326,,73
356030583,ALPHA GAMMA RHO FRATERNITY,,5739 E 300 N,MEDARYVILLE,IN,47957-0000,339,7,9,1000,194103,2,0,922036040,5,1,202308,6,4,1,0,8,3540741,428826,428826,,ALPHA GAMA RHO INC
